9.00000000000000	42.0000000000000
15.0000000000000	48.0000000000000
20.0000000000000	53.0000000000000
26.0000000000000	59.0000000000000
31.0000000000000	64.0000000000000
40.0000000000000	71.0000000000000
47.0000000000000	79.0000000000000
60.0000000000000	90.0000000000000
70.0000000000000	100.000000000000
99.0000000000000	124.000000000000
117.000000000000	140.000000000000
129.000000000000	152.000000000000
151.000000000000	176.000000000000
203.000000000000	224.000000000000
244.000000000000	259.000000000000
